"id","national_number","pokemon","form","mark","shiny"
"go:0228:standard:normal","228","Houndour","","GO","0"
"go:0228:standard:shiny","228","Houndour","","GO","1"
"go:0229:standard:normal","229","Houndoom","","GO","0"
"go:0229:standard:shiny","229","Houndoom","","GO","1"
"go:0230:standard:normal","230","Kingdra","","GO","0"
"go:0230:standard:shiny","230","Kingdra","","GO","1"
"go:0231:standard:normal","231","Phanpy","","GO","0"
"go:0231:standard:shiny","231","Phanpy","","GO","1"
"go:0232:standard:normal","232","Donphan","","GO","0"
"go:0232:standard:shiny","232","Donphan","","GO","1"
"go:0233:standard:normal","233","Porygon2","","GO","0"
"go:0233:standard:shiny","233","Porygon2","","GO","1"
"go:0234:standard:normal","234","Stantler","","GO","0"
"go:0234:standard:shiny","234","Stantler","","GO","1"
"go:0235:standard:normal","235","Smeargle","","GO","0"
"go:0235:standard:shiny","235","Smeargle","","GO","1"
"go:0236:standard:normal","236","Tyrogue","","GO","0"
"go:0236:standard:shiny","236","Tyrogue","","GO","1"
"go:0237:standard:normal","237","Hitmontop","","GO","0"
"go:0237:standard:shiny","237","Hitmontop","","GO","1"
"go:0238:standard:normal","238","Smoochum","","GO","0"
"go:0238:standard:shiny","238","Smoochum","","GO","1"
"go:0239:standard:normal","239","Elekid","","GO","0"
"go:0239:standard:shiny","239","Elekid","","GO","1"
"go:0240:standard:normal","240","Magby","","GO","0"
"go:0240:standard:shiny","240","Magby","","GO","1"
"go:0241:standard:normal","241","Miltank","","GO","0"
"go:0241:standard:shiny","241","Miltank","","GO","1"
"go:0242:standard:normal","242","Blissey","","GO","0"
"go:0242:standard:shiny","242","Blissey","","GO","1"
"go:0243:standard:normal","243","Raikou","","GO","0"
"go:0243:standard:shiny","243","Raikou","","GO","1"
"go:0244:standard:normal","244","Entei","","GO","0"
"go:0244:standard:shiny","244","Entei","","GO","1"
"go:0245:standard:normal","245","Suicune","","GO","0"
"go:0245:standard:shiny","245","Suicune","","GO","1"
"go:0246:standard:normal","246","Larvitar","","GO","0"
"go:0246:standard:shiny","246","Larvitar","","GO","1"
"go:0247:standard:normal","247","Pupitar","","GO","0"
"go:0247:standard:shiny","247","Pupitar","","GO","1"
"go:0248:standard:normal","248","Tyranitar","","GO","0"
"go:0248:standard:shiny","248","Tyranitar","","GO","1"
"go:0249:standard:normal","249","Lugia","","GO","0"
"go:0249:standard:shiny","249","Lugia","","GO","1"
"go:0250:standard:normal","250","Ho-Oh","","GO","0"
"go:0250:standard:shiny","250","Ho-Oh","","GO","1"
"go:0251:standard:normal","251","Celebi","","GO","0"
"go:0251:standard:shiny","251","Celebi","","GO","1"
"go:0252:standard:normal","252","Treecko","","GO","0"
"go:0252:standard:shiny","252","Treecko","","GO","1"
"go:0253:standard:normal","253","Grovyle","","GO","0"
"go:0253:standard:shiny","253","Grovyle","","GO","1"
"go:0254:standard:normal","254","Sceptile","","GO","0"
"go:0254:standard:shiny","254","Sceptile","","GO","1"
"go:0255:standard:normal","255","Torchic","","GO","0"
"go:0255:standard:shiny","255","Torchic","","GO","1"
"go:0256:standard:normal","256","Combusken","","GO","0"
"go:0256:standard:shiny","256","Combusken","","GO","1"
"go:0257:standard:normal","257","Blaziken","","GO","0"
"go:0257:standard:shiny","257","Blaziken","","GO","1"
"go:0258:standard:normal","258","Mudkip","","GO","0"
"go:0258:standard:shiny","258","Mudkip","","GO","1"
"go:0259:standard:normal","259","Marshtomp","","GO","0"
"go:0259:standard:shiny","259","Marshtomp","","GO","1"
"go:0260:standard:normal","260","Swampert","","GO","0"
"go:0260:standard:shiny","260","Swampert","","GO","1"
"go:0261:standard:normal","261","Poochyena","","GO","0"
"go:0261:standard:shiny","261","Poochyena","","GO","1"
"go:0262:standard:normal","262","Mightyena","","GO","0"
"go:0262:standard:shiny","262","Mightyena","","GO","1"
"go:0263:standard:normal","263","Zigzagoon","","GO","0"
"go:0263:standard:shiny","263","Zigzagoon","","GO","1"
"go:0264:standard:normal","264","Linoone","","GO","0"
"go:0264:standard:shiny","264","Linoone","","GO","1"
"go:0265:standard:normal","265","Wurmple","","GO","0"
"go:0265:standard:shiny","265","Wurmple","","GO","1"
"go:0266:standard:normal","266","Silcoon","","GO","0"
"go:0266:standard:shiny","266","Silcoon","","GO","1"
"go:0267:standard:normal","267","Beautifly","","GO","0"
"go:0267:standard:shiny","267","Beautifly","","GO","1"
"go:0268:standard:normal","268","Cascoon","","GO","0"
"go:0268:standard:shiny","268","Cascoon","","GO","1"
"go:0269:standard:normal","269","Dustox","","GO","0"
"go:0269:standard:shiny","269","Dustox","","GO","1"
"go:0270:standard:normal","270","Lotad","","GO","0"
"go:0270:standard:shiny","270","Lotad","","GO","1"
"go:0271:standard:normal","271","Lombre","","GO","0"
"go:0271:standard:shiny","271","Lombre","","GO","1"
"go:0272:standard:normal","272","Ludicolo","","GO","0"
"go:0272:standard:shiny","272","Ludicolo","","GO","1"
"go:0273:standard:normal","273","Seedot","","GO","0"
"go:0273:standard:shiny","273","Seedot","","GO","1"
"go:0274:standard:normal","274","Nuzleaf","","GO","0"
"go:0274:standard:shiny","274","Nuzleaf","","GO","1"
"go:0275:standard:normal","275","Shiftry","","GO","0"
"go:0275:standard:shiny","275","Shiftry","","GO","1"
"go:0276:standard:normal","276","Taillow","","GO","0"
"go:0276:standard:shiny","276","Taillow","","GO","1"
"go:0277:standard:normal","277","Swellow","","GO","0"
"go:0277:standard:shiny","277","Swellow","","GO","1"
"go:0278:standard:normal","278","Wingull","","GO","0"
"go:0278:standard:shiny","278","Wingull","","GO","1"
"go:0279:standard:normal","279","Pelipper","","GO","0"
"go:0279:standard:shiny","279","Pelipper","","GO","1"
"go:0280:standard:normal","280","Ralts","","GO","0"
"go:0280:standard:shiny","280","Ralts","","GO","1"
"go:0281:standard:normal","281","Kirlia","","GO","0"
"go:0281:standard:shiny","281","Kirlia","","GO","1"
"go:0282:standard:normal","282","Gardevoir","","GO","0"
"go:0282:standard:shiny","282","Gardevoir","","GO","1"
"go:0283:standard:normal","283","Surskit","","GO","0"
"go:0283:standard:shiny","283","Surskit","","GO","1"
"go:0284:standard:normal","284","Masquerain","","GO","0"
"go:0284:standard:shiny","284","Masquerain","","GO","1"
"go:0285:standard:normal","285","Shroomish","","GO","0"
"go:0285:standard:shiny","285","Shroomish","","GO","1"
"go:0286:standard:normal","286","Breloom","","GO","0"
"go:0286:standard:shiny","286","Breloom","","GO","1"
"go:0287:standard:normal","287","Slakoth","","GO","0"
"go:0287:standard:shiny","287","Slakoth","","GO","1"
"go:0288:standard:normal","288","Vigoroth","","GO","0"
"go:0288:standard:shiny","288","Vigoroth","","GO","1"
"go:0289:standard:normal","289","Slaking","","GO","0"
"go:0289:standard:shiny","289","Slaking","","GO","1"
"go:0290:standard:normal","290","Nincada","","GO","0"
"go:0290:standard:shiny","290","Nincada","","GO","1"
"go:0291:standard:normal","291","Ninjask","","GO","0"
"go:0291:standard:shiny","291","Ninjask","","GO","1"
"go:0292:standard:normal","292","Shedinja","","GO","0"
"go:0292:standard:shiny","292","Shedinja","","GO","1"
"go:0293:standard:normal","293","Whismur","","GO","0"
"go:0293:standard:shiny","293","Whismur","","GO","1"
"go:0294:standard:normal","294","Loudred","","GO","0"
"go:0294:standard:shiny","294","Loudred","","GO","1"
"go:0295:standard:normal","295","Exploud","","GO","0"
"go:0295:standard:shiny","295","Exploud","","GO","1"
"go:0296:standard:normal","296","Makuhita","","GO","0"
"go:0296:standard:shiny","296","Makuhita","","GO","1"
"go:0297:standard:normal","297","Hariyama","","GO","0"
"go:0297:standard:shiny","297","Hariyama","","GO","1"
"go:0298:standard:normal","298","Azurill","","GO","0"
"go:0298:standard:shiny","298","Azurill","","GO","1"
"go:0299:standard:normal","299","Nosepass","","GO","0"
"go:0299:standard:shiny","299","Nosepass","","GO","1"
"go:0300:standard:normal","300","Skitty","","GO","0"
"go:0300:standard:shiny","300","Skitty","","GO","1"
"go:0301:standard:normal","301","Delcatty","","GO","0"
"go:0301:standard:shiny","301","Delcatty","","GO","1"
"go:0302:standard:normal","302","Sableye","","GO","0"
"go:0302:standard:shiny","302","Sableye","","GO","1"
"go:0303:standard:normal","303","Mawile","","GO","0"
"go:0303:standard:shiny","303","Mawile","","GO","1"
"go:0304:standard:normal","304","Aron","","GO","0"
"go:0304:standard:shiny","304","Aron","","GO","1"
"go:0305:standard:normal","305","Lairon","","GO","0"
"go:0305:standard:shiny","305","Lairon","","GO","1"
"go:0306:standard:normal","306","Aggron","","GO","0"
"go:0306:standard:shiny","306","Aggron","","GO","1"
"go:0307:standard:normal","307","Meditite","","GO","0"
"go:0307:standard:shiny","307","Meditite","","GO","1"
"go:0308:standard:normal","308","Medicham","","GO","0"
"go:0308:standard:shiny","308","Medicham","","GO","1"
"go:0309:standard:normal","309","Electrike","","GO","0"
"go:0309:standard:shiny","309","Electrike","","GO","1"
"go:0310:standard:normal","310","Manectric","","GO","0"
"go:0310:standard:shiny","310","Manectric","","GO","1"
"go:0311:standard:normal","311","Plusle","","GO","0"
"go:0311:standard:shiny","311","Plusle","","GO","1"
"go:0312:standard:normal","312","Minun","","GO","0"
"go:0312:standard:shiny","312","Minun","","GO","1"
"go:0313:standard:normal","313","Volbeat","","GO","0"
"go:0313:standard:shiny","313","Volbeat","","GO","1"
"go:0314:standard:normal","314","Illumise","","GO","0"
"go:0314:standard:shiny","314","Illumise","","GO","1"
"go:0315:standard:normal","315","Roselia","","GO","0"
"go:0315:standard:shiny","315","Roselia","","GO","1"
"go:0316:standard:normal","316","Gulpin","","GO","0"
"go:0316:standard:shiny","316","Gulpin","","GO","1"
"go:0317:standard:normal","317","Swalot","","GO","0"
"go:0317:standard:shiny","317","Swalot","","GO","1"
"go:0318:standard:normal","318","Carvanha","","GO","0"
"go:0318:standard:shiny","318","Carvanha","","GO","1"
"go:0319:standard:normal","319","Sharpedo","","GO","0"
"go:0319:standard:shiny","319","Sharpedo","","GO","1"
"go:0320:standard:normal","320","Wailmer","","GO","0"
"go:0320:standard:shiny","320","Wailmer","","GO","1"
"go:0321:standard:normal","321","Wailord","","GO","0"
"go:0321:standard:shiny","321","Wailord","","GO","1"
"go:0322:standard:normal","322","Numel","","GO","0"
"go:0322:standard:shiny","322","Numel","","GO","1"
"go:0323:standard:normal","323","Camerupt","","GO","0"
"go:0323:standard:shiny","323","Camerupt","","GO","1"
"go:0324:standard:normal","324","Torkoal","","GO","0"
"go:0324:standard:shiny","324","Torkoal","","GO","1"
"go:0325:standard:normal","325","Spoink","","GO","0"
"go:0325:standard:shiny","325","Spoink","","GO","1"
"go:0326:standard:normal","326","Grumpig","","GO","0"
"go:0326:standard:shiny","326","Grumpig","","GO","1"
"go:0327:standard:normal","327","Spinda","","GO","0"
"go:0327:standard:shiny","327","Spinda","","GO","1"
"go:0328:standard:normal","328","Trapinch","","GO","0"
"go:0328:standard:shiny","328","Trapinch","","GO","1"
"go:0329:standard:normal","329","Vibrava","","GO","0"
"go:0329:standard:shiny","329","Vibrava","","GO","1"
"go:0330:standard:normal","330","Flygon","","GO","0"
"go:0330:standard:shiny","330","Flygon","","GO","1"
"go:0331:standard:normal","331","Cacnea","","GO","0"
"go:0331:standard:shiny","331","Cacnea","","GO","1"
"go:0332:standard:normal","332","Cacturne","","GO","0"
"go:0332:standard:shiny","332","Cacturne","","GO","1"
"go:0333:standard:normal","333","Swablu","","GO","0"
"go:0333:standard:shiny","333","Swablu","","GO","1"
"go:0334:standard:normal","334","Altaria","","GO","0"
"go:0334:standard:shiny","334","Altaria","","GO","1"
"go:0335:standard:normal","335","Zangoose","","GO","0"
"go:0335:standard:shiny","335","Zangoose","","GO","1"
"go:0336:standard:normal","336","Seviper","","GO","0"
"go:0336:standard:shiny","336","Seviper","","GO","1"
"go:0337:standard:normal","337","Lunatone","","GO","0"
"go:0337:standard:shiny","337","Lunatone","","GO","1"
"go:0338:standard:normal","338","Solrock","","GO","0"
"go:0338:standard:shiny","338","Solrock","","GO","1"
"go:0339:standard:normal","339","Barboach","","GO","0"
"go:0339:standard:shiny","339","Barboach","","GO","1"
"go:0340:standard:normal","340","Whiscash","","GO","0"
"go:0340:standard:shiny","340","Whiscash","","GO","1"
"go:0341:standard:normal","341","Corphish","","GO","0"
"go:0341:standard:shiny","341","Corphish","","GO","1"
"go:0342:standard:normal","342","Crawdaunt","","GO","0"
"go:0342:standard:shiny","342","Crawdaunt","","GO","1"
"go:0343:standard:normal","343","Baltoy","","GO","0"
"go:0343:standard:shiny","343","Baltoy","","GO","1"
"go:0344:standard:normal","344","Claydol","","GO","0"
"go:0344:standard:shiny","344","Claydol","","GO","1"
"go:0345:standard:normal","345","Lileep","","GO","0"
"go:0345:standard:shiny","345","Lileep","","GO","1"
"go:0346:standard:normal","346","Cradily","","GO","0"
"go:0346:standard:shiny","346","Cradily","","GO","1"
"go:0347:standard:normal","347","Anorith","","GO","0"
"go:0347:standard:shiny","347","Anorith","","GO","1"
"go:0348:standard:normal","348","Armaldo","","GO","0"
"go:0348:standard:shiny","348","Armaldo","","GO","1"
"go:0349:standard:normal","349","Feebas","","GO","0"
"go:0349:standard:shiny","349","Feebas","","GO","1"
"go:0350:standard:normal","350","Milotic","","GO","0"
"go:0350:standard:shiny","350","Milotic","","GO","1"
"go:0351:standard:normal","351","Castform","","GO","0"
"go:0351:standard:shiny","351","Castform","","GO","1"
"go:0352:standard:normal","352","Kecleon","","GO","0"
"go:0352:standard:shiny","352","Kecleon","","GO","1"
"go:0353:standard:normal","353","Shuppet","","GO","0"
"go:0353:standard:shiny","353","Shuppet","","GO","1"
"go:0354:standard:normal","354","Banette","","GO","0"
"go:0354:standard:shiny","354","Banette","","GO","1"
"go:0355:standard:normal","355","Duskull","","GO","0"
"go:0355:standard:shiny","355","Duskull","","GO","1"
"go:0356:standard:normal","356","Dusclops","","GO","0"
"go:0356:standard:shiny","356","Dusclops","","GO","1"
"go:0357:standard:normal","357","Tropius","","GO","0"
"go:0357:standard:shiny","357","Tropius","","GO","1"
"go:0358:standard:normal","358","Chimecho","","GO","0"
"go:0358:standard:shiny","358","Chimecho","","GO","1"
"go:0359:standard:normal","359","Absol","","GO","0"
"go:0359:standard:shiny","359","Absol","","GO","1"
"go:0360:standard:normal","360","Wynaut","","GO","0"
"go:0360:standard:shiny","360","Wynaut","","GO","1"
"go:0361:standard:normal","361","Snorunt","","GO","0"
"go:0361:standard:shiny","361","Snorunt","","GO","1"
"go:0362:standard:normal","362","Glalie","","GO","0"
"go:0362:standard:shiny","362","Glalie","","GO","1"
"go:0363:standard:normal","363","Spheal","","GO","0"
"go:0363:standard:shiny","363","Spheal","","GO","1"
"go:0364:standard:normal","364","Sealeo","","GO","0"
"go:0364:standard:shiny","364","Sealeo","","GO","1"
"go:0365:standard:normal","365","Walrein","","GO","0"
"go:0365:standard:shiny","365","Walrein","","GO","1"
"go:0366:standard:normal","366","Clamperl","","GO","0"
"go:0366:standard:shiny","366","Clamperl","","GO","1"
"go:0367:standard:normal","367","Huntail","","GO","0"
"go:0367:standard:shiny","367","Huntail","","GO","1"
"go:0368:standard:normal","368","Gorebyss","","GO","0"
"go:0368:standard:shiny","368","Gorebyss","","GO","1"
"go:0369:standard:normal","369","Relicanth","","GO","0"
"go:0369:standard:shiny","369","Relicanth","","GO","1"
"go:0370:standard:normal","370","Luvdisc","","GO","0"
"go:0370:standard:shiny","370","Luvdisc","","GO","1"
"go:0371:standard:normal","371","Bagon","","GO","0"
"go:0371:standard:shiny","371","Bagon","","GO","1"
"go:0372:standard:normal","372","Shelgon","","GO","0"
"go:0372:standard:shiny","372","Shelgon","","GO","1"
"go:0373:standard:normal","373","Salamence","","GO","0"
"go:0373:standard:shiny","373","Salamence","","GO","1"
"go:0374:standard:normal","374","Beldum","","GO","0"
"go:0374:standard:shiny","374","Beldum","","GO","1"
"go:0375:standard:normal","375","Metang","","GO","0"
"go:0375:standard:shiny","375","Metang","","GO","1"
"go:0376:standard:normal","376","Metagross","","GO","0"
"go:0376:standard:shiny","376","Metagross","","GO","1"
"go:0377:standard:normal","377","Regirock","","GO","0"
"go:0377:standard:shiny","377","Regirock","","GO","1"
"go:0378:standard:normal","378","Regice","","GO","0"
"go:0378:standard:shiny","378","Regice","","GO","1"
"go:0379:standard:normal","379","Registeel","","GO","0"
"go:0379:standard:shiny","379","Registeel","","GO","1"
"go:0380:standard:normal","380","Latias","","GO","0"
"go:0380:standard:shiny","380","Latias","","GO","1"
"go:0381:standard:normal","381","Latios","","GO","0"
"go:0381:standard:shiny","381","Latios","","GO","1"
"go:0382:standard:normal","382","Kyogre","","GO","0"
"go:0382:standard:shiny","382","Kyogre","","GO","1"
"go:0383:standard:normal","383","Groudon","","GO","0"
"go:0383:standard:shiny","383","Groudon","","GO","1"
"go:0384:standard:normal","384","Rayquaza","","GO","0"
"go:0384:standard:shiny","384","Rayquaza","","GO","1"
"go:0385:standard:normal","385","Jirachi","","GO","0"
"go:0385:standard:shiny","385","Jirachi","","GO","1"
"go:0386:standard:normal","386","Deoxys","","GO","0"
"go:0386:standard:shiny","386","Deoxys","","GO","1"
"go:0387:standard:normal","387","Turtwig","","GO","0"
"go:0387:standard:shiny","387","Turtwig","","GO","1"
"go:0388:standard:normal","388","Grotle","","GO","0"
"go:0388:standard:shiny","388","Grotle","","GO","1"
"go:0389:standard:normal","389","Torterra","","GO","0"
"go:0389:standard:shiny","389","Torterra","","GO","1"
"go:0390:standard:normal","390","Chimchar","","GO","0"
"go:0390:standard:shiny","390","Chimchar","","GO","1"
"go:0391:standard:normal","391","Monferno","","GO","0"
"go:0391:standard:shiny","391","Monferno","","GO","1"
"go:0392:standard:normal","392","Infernape","","GO","0"
"go:0392:standard:shiny","392","Infernape","","GO","1"
"go:0393:standard:normal","393","Piplup","","GO","0"
"go:0393:standard:shiny","393","Piplup","","GO","1"
